Series,Time,Value
CU-S0002,2019-03-03,35.742013888888884
CU-S0002,2019-03-04,33.70369318181818
CU-S0002,2019-03-05,32.65546085858586
CU-S0002,2019-03-06,38.31565656565657
CU-S0002,2019-03-07,45.125258838383836
CU-S0002,2019-03-08,55.43796296296296
CU-S0002,2019-03-14,64.51849999999999
CU-S0002,2019-03-15,75.65590277777778
CU-S0002,2019-03-16,66.34791666666666
CU-S0002,2019-03-17,50.76579861111111
CU-S0002,2019-03-18,45.81115358126722
CU-S0002,2019-03-20,28.73762962962963
CU-S0002,2019-03-21,31.90282828282828
CU-S0002,2019-03-22,43.24262987012987
CU-S0002,2019-03-23,83.78402777777778
CU-S0002,2019-03-24,73.25486111111111
CU-S0002,2019-03-25,35.61641865079365
CU-S0002,2019-03-26,28.91292011019284
CU-S0002,2019-03-29,44.90854978354979
CU-S0002,2019-03-30,54.052708333333335
CU-S0002,2019-04-11,53.792884615384615
CU-S0002,2019-04-12,40.10617424242424
CU-S0002,2019-04-13,36.63759081498212
CU-S0002,2019-04-14,33.87443181818182
CU-S0002,2019-04-15,37.634375
CU-S0002,2019-04-16,23.369444444444444
CU-S0002,2019-04-17,27.028571428571425
CU-S0002,2019-04-19,26.670619047619045
CU-S0002,2019-04-20,38.40763888888889
CU-S0002,2019-04-21,41.61631944444445
CU-S0002,2019-04-22,30.082743055555554
CU-S0002,2019-04-23,18.357348484848483
CU-S0002,2019-04-24,20.608333333333334
CU-S0002,2019-04-25,29.970795454545453
CU-S0002,2019-05-01,23.834710884353743
CU-S0002,2019-05-02,27.963383838383837
CU-S0002,2019-05-03,21.132450980392157
CU-S0002,2019-05-04,25.834444444444443
CU-S0002,2019-05-05,24.515391156462584
CU-S0002,2019-05-06,27.043333333333337
CU-S0002,2019-05-07,27.39373188405797
CU-S0002,2019-05-08,29.155555555555555
CU-S0002,2019-05-09,21.58645833333333
CU-S0002,2019-05-10,19.390058479532165
CU-S0002,2019-05-11,19.139574195906434
CU-S0002,2019-05-12,21.79331550802139
CU-S0003,2019-02-13,47.59583333333333
CU-S0003,2019-02-14,43.933251262626264
CU-S0003,2019-02-15,42.94676421404682
CU-S0003,2019-02-16,37.832727272727276
CU-S0003,2019-02-18,29.821190476190477
CU-S0003,2019-02-19,34.31126052188552
CU-S0003,2019-02-20,37.87907196969697
CU-S0003,2019-02-21,44.17904356060606
CU-S0003,2019-02-22,48.542657342657336
CU-S0003,2019-02-23,38.59469696969697
CU-S0003,2019-02-24,59.04725378787879
CU-S0003,2019-02-25,63.11694444444444
CU-S0003,2019-02-26,59.77222853535354
CU-S0003,2019-02-27,50.47223800505051
CU-S0003,2019-02-28,38.12143308080808
CU-S0003,2019-03-01,36.01172032828283
CU-S0003,2019-03-02,41.702185019841274
CU-S0003,2019-03-03,47.36394934926185
CU-S0003,2019-03-04,51.676584022038575
CU-S0003,2019-03-05,49.286142676767675
CU-S0003,2019-03-06,47.93102777777778
CU-S0003,2019-03-07,55.57426136363637
CU-S0003,2019-03-08,54.45594065656565
CU-S0003,2019-03-09,44.628260732323234
CU-S0003,2019-03-10,51.15634469696969
CU-S0003,2019-03-11,63.297064393939394
CU-S0003,2019-03-12,79.61881944444444
CU-S0003,2019-03-13,98.34629419191918
CU-S0003,2019-03-14,107.03338023088024
CU-S0003,2019-03-15,109.0774515993266
CU-S0003,2019-03-16,88.48993055555555
CU-S0003,2019-03-17,66.68923611111111
CU-S0003,2019-03-18,57.07493371212121
CU-S0003,2019-03-19,35.60393308080808
CU-S0003,2019-03-20,35.70323705808081
CU-S0003,2019-03-21,42.99201388888889
CU-S0003,2019-03-22,62.9867297979798
CU-S0003,2019-03-23,85.03248106060606
CU-S0003,2019-03-24,92.94404356060606
CU-S0003,2019-03-25,62.55644991582491
CU-S0003,2019-03-26,38.95705597643098
CU-S0003,2019-03-27,43.96485795454545
CU-S0003,2019-03-28,35.68352693602694
CU-S0003,2019-03-29,52.85176767676768
CU-S0003,2019-03-30,87.46633207070708
CU-S0003,2019-03-31,75.73670454545454
CU-S0003,2019-04-01,66.77261904761905
CU-S0003,2019-04-08,32.12958365164247
CU-S0003,2019-04-09,53.33297664141414
CU-S0003,2019-04-10,60.39567234848485
CU-S0003,2019-04-11,75.53137626262627
CU-S0003,2019-04-12,102.5916550925926
CU-S0003,2019-04-13,77.06693452380952
CU-S0003,2019-04-14,54.7471875
CU-S0003,2019-04-17,37.00484375
CU-S0003,2019-04-18,37.47430555555555
CU-S0003,2019-04-19,43.95165088383839
CU-S0003,2019-04-20,56.7228345959596
CU-S0003,2019-04-21,60.66953703703703
CU-S0003,2019-04-22,35.61505758130758
CU-S0003,2019-04-23,28.393243492618492
CU-S0003,2019-04-24,36.661458333333336
CU-S0003,2019-04-25,34.22845328282828
CU-S0003,2019-04-26,40.214090909090906
CU-S0003,2019-04-27,31.26439393939394
CU-S0003,2019-04-28,31.26981691919192
CU-S0003,2019-04-29,31.35014835858586
CU-S0003,2019-04-30,50.643409090909095
CU-S0003,2019-05-01,63.32859848484849
CU-S0003,2019-05-02,54.62340277777778
CU-S0003,2019-05-03,50.389355188715804
CU-S0003,2019-05-04,38.52708333333333
CU-S0003,2019-05-05,36.81887310606061
CU-S0003,2019-05-06,40.407534722222216
CU-S0003,2019-05-07,36.64328914141414
CU-S0003,2019-05-08,31.782209595959596
CU-S0003,2019-05-09,26.99135101010101
CU-S0003,2019-05-10,25.271032828282827
CU-S0003,2019-05-11,27.02673611111111
CU-S0003,2019-05-12,30.866144781144776
CU-S0005,2019-02-14,35.38797619047619
CU-S0005,2019-02-15,40.49489583333333
CU-S0005,2019-02-16,35.397777777777776
CU-S0005,2019-02-17,21.75
CU-S0005,2019-02-18,26.625795454545454
CU-S0005,2019-02-19,31.916319444444444
CU-S0005,2019-02-20,33.36806818181818
CU-S0005,2019-02-21,37.527998737373736
CU-S0005,2019-02-22,34.48597853535353
CU-S0005,2019-02-25,60.52424242424242
CU-S0005,2019-02-26,55.698313131313135
CU-S0005,2019-02-27,46.461183712121205
CU-S0005,2019-02-28,34.83147727272727
CU-S0005,2019-03-01,32.74413232323232
CU-S0005,2019-03-02,35.030902777777776
CU-S0005,2019-03-03,42.92395833333333
CU-S0005,2019-03-04,46.16190340909091
CU-S0005,2019-03-05,40.5123106060606
CU-S0005,2019-03-06,41.98923611111111
CU-S0005,2019-03-07,55.1682702020202
CU-S0005,2019-03-08,48.13923611111111
CU-S0005,2019-03-09,37.75535714285714
CU-S0005,2019-03-11,60.30296536796537
CU-S0005,2019-03-12,79.02064393939393
CU-S0005,2019-03-13,94.3247222222222
CU-S0005,2019-03-14,102.72036931818182
CU-S0005,2019-03-15,105.82052083333333
CU-S0005,2019-03-16,85.6579861111111
CU-S0005,2019-03-17,60.877430555555556
CU-S0005,2019-03-18,54.09248737373738
CU-S0005,2019-03-19,31.116666666666667
CU-S0005,2019-03-20,28.17669696969697
CU-S0005,2019-03-21,36.72589015151515
CU-S0005,2019-03-22,59.15954545454546
CU-S0005,2019-03-23,88.88194444444444
CU-S0005,2019-03-24,84.91562499999999
CU-S0005,2019-03-25,58.04818181818182
CU-S0005,2019-03-26,30.709747474747473
CU-S0005,2019-03-27,38.713229166666665
CU-S0005,2019-03-28,29.820239898989897
CU-S0005,2019-03-29,40.31469696969697
CU-S0005,2019-04-08,26.92058823529412
CU-S0005,2019-04-09,39.698415404040404
CU-S0005,2019-04-10,47.21645833333334
CU-S0005,2019-04-11,71.00585227272727
CU-S0005,2019-04-12,103.10882575757576
CU-S0005,2019-04-13,80.94529671717171
CU-S0005,2019-04-14,70.14323863636363
CU-S0005,2019-04-15,67.80895833333334
CU-S0005,2019-04-16,68.13506944444444
CU-S0005,2019-04-17,65.44529411764705
CU-S0005,2019-04-18,44.39895833333333
CU-S0005,2019-04-19,51.5523042929293
CU-S0005,2019-04-20,59.03888888888889
CU-S0005,2019-04-21,76.98359649122808
CU-S0005,2019-04-22,34.73297619047619
CU-S0005,2019-04-23,29.14272077922078
CU-S0005,2019-04-24,30.719409722222224
CU-S0005,2019-04-25,32.02937184343434
CU-S0005,2019-04-26,36.19782196969697
CU-S0005,2019-04-27,29.340277777777775
CU-S0005,2019-04-28,25.646874999999998
CU-S0005,2019-04-29,26.892511363636363
CU-S0005,2019-04-30,43.8245202020202
CU-S0005,2019-05-01,48.23815972222223
CU-S0005,2019-05-02,51.24656881313131
CU-S0005,2019-05-03,53.00475468975469
CU-S0005,2019-05-04,40.11875
CU-S0005,2019-05-05,32.00590277777778
CU-S0005,2019-05-06,34.99375
CU-S0005,2019-05-07,31.39375
CU-S0005,2019-05-08,30.221180555555552
CU-S0005,2019-05-09,24.016666666666666
CU-S0005,2019-05-10,22.960638998682477
CU-S0005,2019-05-11,22.831031746031744
CU-S0008,2019-02-14,37.42480303030303
CU-S0008,2019-02-15,54.10104166666667
CU-S0008,2019-02-16,42.530268939393935
CU-S0008,2019-02-17,22.884844696969697
CU-S0008,2019-02-18,30.32310684223184
CU-S0008,2019-02-19,34.62954545454545
CU-S0008,2019-02-20,49.92676870748299
CU-S0008,2019-02-21,37.90869791666667
CU-S0008,2019-02-22,44.42370833333333
CU-S0008,2019-02-23,50.83300685425686
CU-S0008,2019-02-24,48.518229166666664
CU-S0008,2019-02-25,70.41451636904762
CU-S0008,2019-02-26,60.13968531468531
CU-S0008,2019-02-27,48.30527146464647
CU-S0008,2019-02-28,38.65922727272727
CU-S0008,2019-03-01,30.786666666666665
CU-S0008,2019-03-02,41.367025138604085
CU-S0008,2019-03-03,50.44902777777778
CU-S0008,2019-03-04,63.11515702479339
CU-S0008,2019-03-05,53.80576633215269
CU-S0008,2019-03-06,53.468275613275615
CU-S0008,2019-03-07,59.2151893939394
CU-S0008,2019-03-08,42.375
CU-S0008,2019-03-09,38.961176470588235
CU-S0008,2019-03-10,58.66666666666666
CU-S0008,2019-03-11,80.54266666666666
CU-S0008,2019-03-12,86.73011904761906
CU-S0008,2019-03-13,91.6341076923077
CU-S0008,2019-03-14,99.77470588235295
CU-S0008,2019-03-15,113.74681818181818
CU-S0008,2019-03-16,96.52291666666667
CU-S0008,2019-03-17,73.44179738562092
CU-S0008,2019-03-18,62.908825757575755
CU-S0008,2019-03-19,40.02682823129252
CU-S0008,2019-03-20,40.86574074074074
CU-S0008,2019-03-26,40.58133333333333
CU-S0008,2019-03-27,44.56549193231012
CU-S0008,2019-03-28,34.44190476190476
CU-S0008,2019-03-29,92.45868686868687
CU-S0008,2019-03-30,111.87192261904761
CU-S0008,2019-03-31,84.33888888888889
CU-S0008,2019-04-01,76.42619047619048
CU-S0008,2019-04-08,37.56502525252525
CU-S0008,2019-04-09,61.41840277777778
CU-S0008,2019-04-10,78.67899842171717
CU-S0008,2019-04-11,88.43476136363637
CU-S0008,2019-04-12,105.12376811594201
CU-S0008,2019-04-13,97.85000000000001
CU-S0008,2019-04-14,69.54041854636591
CU-S0008,2019-04-15,68.18722727272727
CU-S0008,2019-04-17,89.96666666666668
CU-S0008,2019-04-18,37.881766666666664
CU-S0008,2019-04-19,47.277142857142856
CU-S0008,2019-04-20,54.794148148148146
CU-S0008,2019-04-21,62.37541666666667
CU-S0008,2019-04-22,49.148194805194805
CU-S0008,2019-04-23,30.95642992424242
CU-S0008,2019-04-24,32.67012815656566
CU-S0008,2019-04-25,34.486634714491856
CU-S0008,2019-04-26,35.998125
CU-S0008,2019-04-27,39.71166666666667
CU-S0008,2019-04-28,34.23074134199134
CU-S0008,2019-04-29,35.58044137022397
CU-S0008,2019-04-30,50.11007974481659
CU-S0008,2019-05-01,65.12704545454545
CU-S0008,2019-05-03,56.25010281385282
CU-S0008,2019-05-04,41.629269972451795
CU-S0008,2019-05-05,42.89112836438923
CU-S0008,2019-05-06,47.36311553030303
CU-S0008,2019-05-07,44.196840277777774
CU-S0008,2019-05-08,36.08720385674931
CU-S0008,2019-05-09,29.28224747474748
CU-S0008,2019-05-10,24.925113636363637
CU-S0009,2019-02-14,35.76690235690236
CU-S0009,2019-02-15,46.46162337662337
CU-S0009,2019-02-16,42.94
CU-S0009,2019-02-18,21.434224941724942
CU-S0009,2019-02-19,24.002000000000002
CU-S0009,2019-02-20,25.952035464535467
CU-S0009,2019-02-21,28.983632716049385
CU-S0009,2019-02-22,31.051176046176046
CU-S0009,2019-02-23,39.33762626262626
CU-S0009,2019-02-24,35.930749999999996
CU-S0009,2019-02-25,36.251921296296295
CU-S0009,2019-02-26,41.06527777777777
CU-S0009,2019-02-27,40.71284722222222
CU-S0009,2019-02-28,35.296875
CU-S0009,2019-03-01,34.53107142857142
CU-S0009,2019-03-02,34.96088888888889
CU-S0009,2019-03-04,31.85914021164021
CU-S0009,2019-03-05,25.952443001443
CU-S0009,2019-03-06,26.16227272727273
CU-S0009,2019-03-07,46.280850569183904
CU-S0009,2019-03-11,60.666250000000005
CU-S0009,2019-03-12,93.06684149184149
CU-S0009,2019-03-13,89.04654166666667
CU-S0009,2019-03-14,95.12939141414141
CU-S0009,2019-03-15,69.83496598639456
CU-S0009,2019-03-16,61.87419047619047
CU-S0009,2019-03-17,46.47962962962962
CU-S0009,2019-03-18,39.475966329966326
CU-S0009,2019-03-19,31.6615
CU-S0009,2019-03-20,25.5
CU-S0009,2019-03-27,28.231587301587297
CU-S0009,2019-03-28,28.424886363636364
CU-S0009,2019-03-29,39.87796674730498
CU-S0009,2019-04-09,32.3608658008658
CU-S0009,2019-04-17,21.697761904761904
CU-S0009,2019-04-23,15.116715728715729
CU-S0009,2019-04-24,17.028333333333332
CU-S0009,2019-04-25,29.604439634439636
CU-S0009,2019-05-01,30.770009157509158
CU-S0009,2019-05-02,32.80945075757576
CU-S0009,2019-05-03,21.69181818181818
CU-S0009,2019-05-06,26.9487037037037
CU-S0009,2019-05-07,27.074891774891775
CU-S0009,2019-05-08,28.46472222222222
CU-S0009,2019-05-09,22.137759431045144
CU-S0009,2019-05-10,19.374033516988064
CU-S0010,2019-02-13,31.458333333333336
CU-S0010,2019-02-14,35.12035353535354
CU-S0010,2019-02-15,41.391666666666666
CU-S0010,2019-02-16,46.4812091503268
CU-S0010,2019-02-17,25.175
CU-S0010,2019-02-18,30.61708712121212
CU-S0010,2019-02-19,30.107986111111114
CU-S0010,2019-02-20,32.03698232323232
CU-S0010,2019-02-21,35.20794823232323
CU-S0010,2019-02-22,41.70663492063492
CU-S0010,2019-02-23,46.13631313131313
CU-S0010,2019-02-24,55.59916666666667
CU-S0010,2019-02-25,54.40996303763441
CU-S0010,2019-02-26,53.77048611111112
CU-S0010,2019-02-27,46.855779671717166
CU-S0010,2019-02-28,37.16195833333333
CU-S0010,2019-03-01,33.787256944444444
CU-S0010,2019-03-02,46.34180555555556
CU-S0010,2019-03-03,47.00288888888888
CU-S0010,2019-03-04,51.08489583333333
CU-S0010,2019-03-05,45.38732323232323
CU-S0010,2019-03-06,44.83121527777777
CU-S0010,2019-03-07,51.66847222222222
CU-S0010,2019-03-08,53.27287247474748
CU-S0010,2019-03-09,39.69409722222222
CU-S0010,2019-03-10,47.11493055555556
CU-S0010,2019-03-11,73.43559659090909
CU-S0010,2019-03-12,96.35104166666666
CU-S0010,2019-03-13,121.33572916666667
CU-S0010,2019-03-14,125.20333964646464
CU-S0010,2019-03-15,125.83184210526315
CU-S0010,2019-03-18,55.61131701631702
CU-S0010,2019-03-19,33.69783785055524
CU-S0010,2019-03-20,38.99278143274854
CU-S0010,2019-03-21,43.530299533799536
CU-S0010,2019-03-22,75.0735542929293
CU-S0010,2019-03-23,92.8983639587363
CU-S0010,2019-03-24,119.28090277777778
CU-S0010,2019-03-25,69.85988005050505
CU-S0010,2019-03-26,47.73232323232323
CU-S0010,2019-03-27,47.21274116161616
CU-S0010,2019-03-28,35.759646464646465
CU-S0010,2019-03-29,66.23819444444445
CU-S0010,2019-03-30,116.61944444444445
CU-S0010,2019-03-31,85.109375
CU-S0010,2019-04-01,81.87142857142858
CU-S0010,2019-04-08,38.8075
CU-S0010,2019-04-09,57.58965277777778
CU-S0010,2019-04-10,78.0501167929293
CU-S0010,2019-04-11,100.77032085561497
CU-S0010,2019-04-14,57.496568627450976
CU-S0010,2019-04-15,53.815751262626264
CU-S0010,2019-04-16,58.07222222222222
CU-S0010,2019-04-17,64.67397186147186
CU-S0010,2019-04-18,38.54771464646464
CU-S0010,2019-04-19,42.412676767676764
CU-S0010,2019-04-20,52.941180555555555
CU-S0010,2019-04-21,64.03925000000001
CU-S0010,2019-04-22,37.05583333333333
CU-S0010,2019-04-23,25.812247474747476
CU-S0010,2019-04-24,29.563262626262624
CU-S0010,2019-04-25,31.86000797448166
CU-S0010,2019-04-26,34.64042857142857
CU-S0010,2019-04-27,31.902083333333334
CU-S0010,2019-04-28,30.694666666666667
CU-S0010,2019-04-29,31.540343434343434
CU-S0010,2019-04-30,36.432500000000005
CU-S0010,2019-05-01,51.19090909090909
CU-S0010,2019-05-02,55.66432449494949
CU-S0010,2019-05-03,60.812424242424235
CU-S0010,2019-05-05,35.242604166666666
CU-S0010,2019-05-06,42.045833333333334
CU-S0010,2019-05-07,38.384375
CU-S0010,2019-05-08,31.325170454545454
CU-S0010,2019-05-09,27.665972222222223
CU-S0010,2019-05-10,25.22951388888889
CU-S0010,2019-05-11,27.31413043478261
CU-S0010,2019-05-12,31.233333333333334
CU-S0011,2019-02-13,29.425
CU-S0011,2019-02-14,35.9662604909388
CU-S0011,2019-02-15,39.25778985507247
CU-S0011,2019-02-16,32.53458498023715
CU-S0011,2019-02-17,20.909027777777776
CU-S0011,2019-02-18,25.724437229437232
CU-S0011,2019-02-19,32.08927450980393
CU-S0011,2019-02-20,31.56547916666667
CU-S0011,2019-02-21,32.55458333333333
CU-S0011,2019-02-22,35.71352564102564
CU-S0011,2019-02-24,49.540868686868684
CU-S0011,2019-02-25,58.424343434343434
CU-S0011,2019-02-26,53.90739682539683
CU-S0011,2019-02-27,40.44087878787879
CU-S0011,2019-02-28,35.89412878787879
CU-S0011,2019-03-01,30.499185606060607
CU-S0011,2019-03-02,33.28414673046252
CU-S0011,2019-03-03,40.66654545454546
CU-S0011,2019-03-04,44.09311868686869
CU-S0011,2019-03-05,38.51598135198135
CU-S0011,2019-03-06,44.18878787878788
CU-S0011,2019-03-07,46.129983164983166
CU-S0011,2019-03-08,35.64963949013949
CU-S0011,2019-03-09,29.081568151874478
CU-S0011,2019-03-10,40.85230803013411
CU-S0011,2019-03-11,47.89736111111111
CU-S0011,2019-03-12,67.27611111111112
CU-S0011,2019-03-13,82.69274603174604
CU-S0011,2019-03-14,57.891666666666666
CU-S0011,2019-03-15,96.32034090909092
CU-S0011,2019-03-16,77.94236111111111
CU-S0011,2019-03-17,56.35588699494949
CU-S0011,2019-03-18,47.75868686868687
CU-S0011,2019-03-19,30.915943267259056
CU-S0011,2019-03-20,33.633892045454544
CU-S0011,2019-03-21,33.11160353535353
CU-S0011,2019-03-22,52.50308554292929
CU-S0011,2019-03-23,74.08150252525253
CU-S0011,2019-03-24,77.24707702020201
CU-S0011,2019-03-25,55.29543529702621
CU-S0011,2019-03-26,39.74898358585859
CU-S0011,2019-03-27,31.847030423280426
CU-S0011,2019-03-28,28.079248251748254
CU-S0011,2019-03-29,38.36708946608947
CU-S0011,2019-03-30,70.68625
CU-S0011,2019-03-31,59.80829545454545
CU-S0011,2019-04-01,39.78809523809524
CU-S0011,2019-04-08,34.52936720142603
CU-S0011,2019-04-09,43.142282196969695
CU-S0011,2019-04-10,57.34791666666666
CU-S0011,2019-04-11,71.87517361111111
CU-S0011,2019-04-12,76.48020421607379
CU-S0011,2019-04-13,71.49548644338118
CU-S0011,2019-04-14,38.63944444444444
CU-S0011,2019-04-15,51.75
CU-S0011,2019-04-18,34.7559595959596
CU-S0011,2019-04-19,37.879015151515155
CU-S0011,2019-04-27,29.647708333333334
CU-S0011,2019-04-28,29.195206766917295
CU-S0011,2019-04-29,27.813623737373735
CU-S0011,2019-04-30,37.752114898989895
CU-S0011,2019-05-01,49.574999999999996
CU-S0011,2019-05-02,58.78190025252525
CU-S0011,2019-05-03,55.59724116161616
CU-S0011,2019-05-04,31.574638694638693
CU-S0011,2019-05-06,35.675185185185185
CU-S0011,2019-05-07,33.11255698005698
CU-S0011,2019-05-08,26.38322510822511
CU-S0011,2019-05-10,23.28897902097902
CU-S0011,2019-05-11,24.910113636363633
CU-S0013,2019-02-13,28.758333333333333
CU-S0013,2019-02-14,31.835050505050503
CU-S0013,2019-02-15,37.366369949494946
CU-S0013,2019-02-16,31.325772521129664
CU-S0013,2019-02-17,20.107367424242423
CU-S0013,2019-02-18,23.996917297979795
CU-S0013,2019-02-19,28.260555555555555
CU-S0013,2019-02-20,31.977642045454544
CU-S0013,2019-02-21,33.03027146464647
CU-S0013,2019-02-22,36.65967391304348
CU-S0013,2019-02-23,42.0557922979798
CU-S0013,2019-02-24,44.50789772727273
CU-S0013,2019-02-25,58.04643623737374
CU-S0013,2019-02-26,49.96177083333333
CU-S0013,2019-02-27,38.7849273989899
CU-S0013,2019-02-28,32.8006571969697
CU-S0013,2019-03-01,27.741361742424242
CU-S0013,2019-03-02,32.1715625
CU-S0013,2019-03-03,39.232247474747474
CU-S0013,2019-03-04,46.65678661616162
CU-S0013,2019-03-05,41.71088068181818
CU-S0013,2019-03-06,43.63380681818182
CU-S0013,2019-03-07,48.80684974747475
CU-S0013,2019-03-08,39.66406376262626
CU-S0013,2019-03-09,27.31213383838384
CU-S0013,2019-03-10,43.341751893939396
CU-S0013,2019-03-11,51.88428977272727
CU-S0013,2019-03-12,69.31005997474747
CU-S0013,2019-03-13,90.1645827020202
CU-S0013,2019-03-14,106.41103851010102
CU-S0013,2019-03-15,110.77350063131314
CU-S0013,2019-03-16,86.22222222222223
CU-S0013,2019-03-17,60.6128125
CU-S0013,2019-03-18,51.75315151515152
CU-S0013,2019-03-19,28.776934974747476
CU-S0013,2019-03-20,33.60274410774411
CU-S0013,2019-03-21,35.878513257575754
CU-S0013,2019-03-22,62.57429545454545
CU-S0013,2019-03-23,82.3875
CU-S0013,2019-03-24,82.50263257575757
CU-S0013,2019-03-25,53.054106691919195
CU-S0013,2019-03-26,33.91423627249943
CU-S0013,2019-03-27,34.93152462121212
CU-S0013,2019-03-28,28.284378787878786
CU-S0013,2019-03-29,45.80564393939394
CU-S0013,2019-03-30,83.16378472222222
CU-S0013,2019-03-31,65.18146464646465
CU-S0013,2019-04-01,72.275
CU-S0013,2019-04-08,31.12633333333333
CU-S0013,2019-04-09,48.71102588383838
CU-S0013,2019-04-10,63.04350252525252
CU-S0013,2019-04-11,73.24044381313131
CU-S0013,2019-04-12,81.07447474747475
CU-S0013,2019-04-13,76.51628472222222
CU-S0013,2019-04-14,54.1424053030303
CU-S0013,2019-04-15,41.189377525252524
CU-S0013,2019-04-16,44.62604166666667
CU-S0013,2019-04-17,63.89340909090909
CU-S0013,2019-04-18,31.5433125
CU-S0013,2019-04-19,38.29439457070707
CU-S0013,2019-04-20,49.75347222222222
CU-S0013,2019-04-21,58.16315789473685
CU-S0013,2019-04-22,34.20278598484848
CU-S0013,2019-04-23,22.415873737373733
CU-S0013,2019-04-24,27.11597643097643
CU-S0013,2019-04-25,28.530761363636362
CU-S0013,2019-04-26,32.59320075757576
CU-S0013,2019-04-27,29.089417249417252
CU-S0013,2019-04-28,28.02750797448166
CU-S0013,2019-04-29,27.370710016835016
CU-S0013,2019-04-30,36.04002588383838
CU-S0013,2019-05-01,52.434678030303026
CU-S0013,2019-05-02,55.295517045454545
CU-S0013,2019-05-03,53.08578724747475
CU-S0013,2019-05-04,35.96180555555556
CU-S0013,2019-05-05,33.729327651515156
CU-S0013,2019-05-06,37.61768939393939
CU-S0013,2019-05-07,33.401602272727274
CU-S0013,2019-05-08,31.32743620414673
CU-S0013,2019-05-10,23.173175324675324
CU-S0013,2019-05-11,25.117234848484852
CU-S0013,2019-05-12,26.49901851851852
CU-S0014,2019-02-13,34.09583333333333
CU-S0014,2019-02-14,36.01361931818182
CU-S0014,2019-02-15,42.20565972222222
CU-S0014,2019-02-16,36.81532638888889
CU-S0014,2019-02-17,26.13277777777778
CU-S0014,2019-02-18,30.87521527777778
CU-S0014,2019-02-19,32.18404671717172
CU-S0014,2019-02-20,35.30760101010101
CU-S0014,2019-02-21,37.714627525252524
CU-S0014,2019-02-22,43.033358585858586
CU-S0014,2019-02-23,45.56849747474748
CU-S0014,2019-02-24,54.455555555555556
CU-S0014,2019-02-25,63.84131628787879
CU-S0014,2019-02-26,57.788715277777776
CU-S0014,2019-02-27,46.272556186868684
CU-S0014,2019-02-28,37.42176830808081
CU-S0014,2019-03-01,38.41524621212121
CU-S0014,2019-03-02,39.99442550505051
CU-S0014,2019-03-03,48.69409722222222
CU-S0014,2019-03-04,50.01209196127946
CU-S0014,2019-03-05,48.48961489898989
CU-S0014,2019-03-06,46.175574494949494
CU-S0014,2019-03-07,53.68647095959596
CU-S0014,2019-03-08,50.042146464646464
CU-S0014,2019-03-09,38.24583333333333
CU-S0014,2019-03-10,48.52986111111111
CU-S0014,2019-03-11,66.86271094093105
CU-S0014,2019-03-12,85.03724116161617
CU-S0014,2019-03-13,105.7140688131313
CU-S0014,2019-03-14,114.8876957070707
CU-S0014,2019-03-15,117.97246843434344
CU-S0014,2019-03-16,94.94267676767676
CU-S0014,2019-03-17,69.71857638888889
CU-S0014,2019-03-18,61.0046148989899
CU-S0014,2019-03-19,34.713136994949494
CU-S0014,2019-03-20,38.653305555555555
CU-S0014,2019-03-21,40.018592171717174
CU-S0014,2019-03-22,66.72294191919191
CU-S0014,2019-03-23,94.36802398989899
CU-S0014,2019-03-24,106.37773358585859
CU-S0014,2019-03-25,64.37225063131312
CU-S0014,2019-03-26,41.708642676767674
CU-S0014,2019-03-27,43.60527777777778
CU-S0014,2019-03-28,36.361820707070706
CU-S0014,2019-03-29,53.235904040404044
CU-S0014,2019-03-30,113.753125
CU-S0014,2019-03-31,99.58025568181819
CU-S0014,2019-04-01,136.1345238095238
CU-S0014,2019-04-08,57.6429367201426
CU-S0014,2019-04-09,81.85146106902357
CU-S0014,2019-04-10,92.45259722222222
CU-S0014,2019-04-11,120.63786111111112
CU-S0014,2019-04-12,136.6787121212121
CU-S0014,2019-04-13,99.86175505050505
CU-S0014,2019-04-14,66.69376262626263
CU-S0014,2019-04-15,60.843023989898995
CU-S0014,2019-04-16,57.75902777777778
CU-S0014,2019-04-17,70.14952134986225
CU-S0014,2019-04-18,38.13703825757575
CU-S0014,2019-04-19,44.94349747474747
CU-S0014,2019-04-20,52.664488636363636
CU-S0014,2019-04-21,58.15083223539745
CU-S0014,2019-04-22,34.661164772727275
CU-S0014,2019-04-23,26.65399936868687
CU-S0014,2019-04-24,32.63808207070707
CU-S0014,2019-04-25,32.63344444444444
CU-S0014,2019-04-26,38.2051452020202
CU-S0014,2019-04-27,29.45414285714286
CU-S0014,2019-04-28,28.768554292929295
CU-S0014,2019-04-29,30.25328282828283
CU-S0014,2019-04-30,43.50220012626263
CU-S0014,2019-05-01,56.88946022727273
CU-S0014,2019-05-02,50.94721906565656
CU-S0014,2019-05-03,51.94692866161616
CU-S0014,2019-05-04,35.68102904040404
CU-S0014,2019-05-05,33.215527146464645
CU-S0014,2019-05-06,37.1373106060606
CU-S0014,2019-05-07,32.49226515151515
CU-S0014,2019-05-08,29.46708648989899
CU-S0014,2019-05-09,25.72986111111111
CU-S0014,2019-05-10,23.717187499999998
CU-S0014,2019-05-11,25.13503472222222
CU-S0014,2019-05-12,29.208333333333332
CU-S0015,2019-02-13,32.791666666666664
CU-S0015,2019-02-14,31.860195707070705
CU-S0015,2019-02-15,38.410536616161615
CU-S0015,2019-02-16,37.70305994729908
CU-S0015,2019-02-17,22.344458333333336
CU-S0015,2019-02-18,26.31535669191919
